component_name,component_type,app_name,app_owner,table_name,operation,query,instance
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,"DECLARE DEPC-CURSOR2 CURSOR FOR SELECT DC_POLICY_NUMBER, DC_DEPENDENT_NUM, DC_NAME, DC_SSN, DC_DATE_OF_BIRTH, DC_SEX_CODE, DC_EXCEPTION_FLAG, DC_STUDENT_DATE, DC_STATUS, DC_START_DATE, DC_STOP_DATE, DC_LAST_UPDATED, DC_LAST_UPD_USER FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_DEPENDENT_NUM >= :DC-DEPENDENT-NUM ORDER BY DC_DEPENDENT_NUM .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,"DECLARE DEPC-CURSORN CURSOR FOR SELECT DC_POLICY_NUMBER, DC_DEPENDENT_NUM, DC_NAME, DC_SSN, DC_DATE_OF_BIRTH, DC_SEX_CODE, DC_EXCEPTION_FLAG, DC_STUDENT_DATE, DC_STATUS, DC_START_DATE, DC_STOP_DATE, DC_LAST_UPDATED, DC_LAST_UPD_USER FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_DATE_OF_BIRTH = :DC-DATE-OF-BIRTH AND DC_SEX_CODE = :DC-SEX-CODE .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,"DECLARE DEPC-CURSORR CURSOR FOR SELECT DC_POLICY_NUMBER, DC_DEPENDENT_NUM, DC_NAME, DC_SSN, DC_DATE_OF_BIRTH, DC_SEX_CODE, DC_EXCEPTION_FLAG, DC_STUDENT_DATE, DC_STATUS, DC_START_DATE, DC_STOP_DATE, DC_LAST_UPDATED, DC_LAST_UPD_USER FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_STATUS = 'I' .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_HISTORY,READ,"DECLARE DEPH-CURSORD CURSOR FOR SELECT DCH_POLICY_NUMBER, DCH_DEPENDENT_NUM, DCH_ADDED_TO_HIST, DCH_NAME, DCH_SSN, DCH_DATE_OF_BIRTH, DCH_SEX_CODE, DCH_EXCEPTION_FLAG, DCH_STUDENT_DATE, DCH_STATUS, DCH_START_DATE, DCH_STOP_DATE, DCH_LAST_UPDATED, DCH_LAST_UPD_USER FROM DEPENDENT_HISTORY WHERE DCH_POLICY_NUMBER = :DCH-POLICY-NUMBER ORDER BY DCH_ADDED_TO_HIST DESC .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_HISTORY,READ,"DECLARE DEPH-CURSORD2 CURSOR FOR SELECT DCH_POLICY_NUMBER, DCH_DEPENDENT_NUM, DCH_ADDED_TO_HIST, DCH_NAME, DCH_SSN, DCH_DATE_OF_BIRTH, DCH_SEX_CODE, DCH_EXCEPTION_FLAG, DCH_STUDENT_DATE, DCH_STATUS, DCH_START_DATE, DCH_STOP_DATE, DCH_LAST_UPDATED, DCH_LAST_UPD_USER FROM DEPENDENT_HISTORY WHERE DCH_POLICY_NUMBER = :DCH-POLICY-NUMBER AND DCH_ADDED_TO_HIST < :DCH-ADDED-TO-HIST ORDER BY DCH_ADDED_TO_HIST DESC .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_HISTORY,READ,"DECLARE DEPH-CURSORN CURSOR FOR SELECT DCH_NAME, DCH_ADDED_TO_HIST FROM DEPENDENT_HISTORY WHERE DCH_POLICY_NUMBER = :DCH-POLICY-NUMBER AND DCH_DEPENDENT_NUM = :DCH-DEPENDENT-NUM AND DCH_ADDED_TO_HIST BETWEEN :DCH-LAST-UPDATED AND :WM-LAST-UPDATED ORDER BY DCH_ADDED_TO_HIST DESC .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,"DECLARE DEPP-CURSOR CURSOR FOR SELECT DCP_POLICY_NUMBER, DCP_DEPENDENT_NUM, DCP_RECORD_TYPE, DCP_NAME, DCP_SSN, DCP_DATE_OF_BIRTH, DCP_SEX_CODE, DCP_EXCEPTION_FLAG, DCP_STUDENT_DATE, DCP_STATUS, DCP_START_DATE, DCP_STOP_DATE, DCP_LAST_UPDATED, DCP_LAST_UPD_USER FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND NOT DCP_RECORD_TYPE = 'B' ORDER BY DCP_DEPENDENT_NUM .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,"DECLARE DEPP-CURSOR2 CURSOR FOR SELECT DCP_POLICY_NUMBER, DCP_DEPENDENT_NUM, DCP_RECORD_TYPE, DCP_NAME, DCP_SSN, DCP_DATE_OF_BIRTH, DCP_SEX_CODE, DCP_EXCEPTION_FLAG, DCP_STUDENT_DATE, DCP_STATUS, DCP_START_DATE, DCP_STOP_DATE, DCP_LAST_UPDATED, DCP_LAST_UPD_USER FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_DEPENDENT_NUM >= :DCP-DEPENDENT-NUM AND NOT DCP_RECORD_TYPE = 'B' ORDER BY DCP_DEPENDENT_NUM .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,"DECLARE DEPP-ISSUE-CURSOR CURSOR FOR SELECT DCP_POLICY_NUMBER, DCP_DEPENDENT_NUM, DCP_RECORD_TYPE, DCP_NAME, DCP_SSN, DCP_DATE_OF_BIRTH, DCP_SEX_CODE, DCP_EXCEPTION_FLAG, DCP_STUDENT_DATE, DCP_STATUS, DCP_START_DATE, DCP_STOP_DATE, DCP_LAST_UPDATED, DCP_LAST_UPD_USER FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' AND DCP_STATUS = :WM-DCP-STATUS ORDER BY DCP_DEPENDENT_NUM .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,"SELECT DC_POLICY_NUMBER, DC_DEPENDENT_NUM, DC_NAME, DC_SSN, DC_DATE_OF_BIRTH, DC_SEX_CODE, DC_EXCEPTION_FLAG, DC_STUDENT_DATE, DC_STATUS, DC_START_DATE, DC_STOP_DATE, DC_LAST_UPDATED, DC_LAST_UPD_USER INTO :DC-POLICY-NUMBER, :DC-DEPENDENT-NUM, :DC-NAME, :DC-SSN:IND-SSN, :DC-DATE-OF-BIRTH, :DC-SEX-CODE, :DC-EXCEPTION-FLAG:IND-EXCEPTION-FLAG, :DC-STUDENT-DATE:IND-STUDENT-DATE, :DC-STATUS, :DC-START-DATE, :DC-STOP-DATE:IND-STOP-DATE, :DC-LAST-UPDATED, :DC-LAST-UPD-USER FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_DEPENDENT_NUM = :DC-DEPENDENT-NUM .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,"SELECT DC_POLICY_NUMBER, DC_DEPENDENT_NUM, DC_NAME, DC_SSN, DC_DATE_OF_BIRTH, DC_SEX_CODE, DC_EXCEPTION_FLAG, DC_STUDENT_DATE, DC_STATUS, DC_START_DATE, DC_STOP_DATE, DC_LAST_UPDATED, DC_LAST_UPD_USER INTO :DC-POLICY-NUMBER, :DC-DEPENDENT-NUM, :DC-NAME, :DC-SSN:IND-SSN, :DC-DATE-OF-BIRTH, :DC-SEX-CODE, :DC-EXCEPTION-FLAG:IND-EXCEPTION-FLAG, :DC-STUDENT-DATE:IND-STUDENT-DATE, :DC-STATUS, :DC-START-DATE, :DC-STOP-DATE:IND-STOP-DATE, :DC-LAST-UPDATED, :DC-LAST-UPD-USER FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_SSN = :DC-SSN",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,"SELECT DC_POLICY_NUMBER, DC_DEPENDENT_NUM, DC_NAME, DC_SSN, DC_DATE_OF_BIRTH, DC_SEX_CODE, DC_EXCEPTION_FLAG, DC_STUDENT_DATE, DC_STATUS, DC_START_DATE, DC_STOP_DATE, DC_LAST_UPDATED, DC_LAST_UPD_USER INTO :DC-POLICY-NUMBER, :DC-DEPENDENT-NUM, :DC-NAME, :DC-SSN:IND-SSN, :DC-DATE-OF-BIRTH, :DC-SEX-CODE, :DC-EXCEPTION-FLAG:IND-EXCEPTION-FLAG, :DC-STUDENT-DATE:IND-STUDENT-DATE, :DC-STATUS, :DC-START-DATE, :DC-STOP-DATE:IND-STOP-DATE, :DC-LAST-UPDATED, :DC-LAST-UPD-USER FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_DATE_OF_BIRTH = :DC-DATE-OF-BIRTH AND DC_SEX_CODE = :DC-SEX-CODE .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,UPDATE,"UPDATE DEPENDENT_CHILD SET DC_START_DATE = :DC-START-DATE, DC_LAST_UPDATED = :DC-LAST-UPDATED, DC_LAST_UPD_USER = :DC-LAST-UPD-USER WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_DEPENDENT_NUM = :DC-DEPENDENT-NUM .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT DCP_POLICY_NUMBER INTO :DCP-POLICY-NUMBER FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_NAME = :DCP-NAME AND DCP_DATE_OF_BIRTH = :DCP-DATE-OF-BIRTH AND DCP_SEX_CODE = :DCP-SEX-CODE AND DCP_STATUS = :DCP-STATUS,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,INSERT,"INSERT INTO DEPENDENT_PENDING (DCP_POLICY_NUMBER, DCP_DEPENDENT_NUM, DCP_RECORD_TYPE, DCP_NAME, DCP_SSN, DCP_DATE_OF_BIRTH, DCP_SEX_CODE, DCP_EXCEPTION_FLAG, DCP_STUDENT_DATE, DCP_STATUS, DCP_START_DATE, DCP_STOP_DATE, DCP_LAST_UPDATED, DCP_LAST_UPD_USER) VALUES (:DCP-POLICY-NUMBER, :DCP-DEPENDENT-NUM, :DCP-RECORD-TYPE, :DCP-NAME, :DCP-SSN:INDP-SSN, :DCP-DATE-OF-BIRTH, :DCP-SEX-CODE, :DCP-EXCEPTION-FLAG:INDP-EXCEPTION-FLAG, :DCP-STUDENT-DATE:INDP-STUDENT-DATE, :DCP-STATUS, :DCP-START-DATE, :DCP-STOP-DATE:INDP-STOP-DATE, :DCP-LAST-UPDATED, :DCP-LAST-UPD-USER)",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,SELECT DC_POLICY_NUMBER INTO :DC-POLICY-NUMBER FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_NAME = :DC-NAME AND DC_DATE_OF_BIRTH = :DC-DATE-OF-BIRTH AND DC_SEX_CODE = :DC-SEX-CODE AND DC_STATUS = :DC-STATUS,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,INSERT,"INSERT INTO DEPENDENT_CHILD (DC_POLICY_NUMBER, DC_DEPENDENT_NUM, DC_NAME, DC_SSN, DC_DATE_OF_BIRTH, DC_SEX_CODE, DC_EXCEPTION_FLAG, DC_STUDENT_DATE, DC_STATUS, DC_START_DATE, DC_STOP_DATE, DC_LAST_UPDATED, DC_LAST_UPD_USER) VALUES (:DC-POLICY-NUMBER, :DC-DEPENDENT-NUM, :DC-NAME, :DC-SSN:IND-SSN, :DC-DATE-OF-BIRTH, :DC-SEX-CODE, :DC-EXCEPTION-FLAG:IND-EXCEPTION-FLAG, :DC-STUDENT-DATE:IND-STUDENT-DATE, :DC-STATUS, :DC-START-DATE, :DC-STOP-DATE:IND-STOP-DATE, :DC-LAST-UPDATED, :DC-LAST-UPD-USER)",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,UPDATE,"UPDATE DEPENDENT_CHILD SET DC_NAME = :DC-NAME, DC_SSN = :DC-SSN:IND-SSN, DC_DATE_OF_BIRTH = :DC-DATE-OF-BIRTH, DC_SEX_CODE = :DC-SEX-CODE, DC_EXCEPTION_FLAG = :DC-EXCEPTION-FLAG:IND-EXCEPTION-FLAG, DC_STUDENT_DATE = :DC-STUDENT-DATE:IND-STUDENT-DATE, DC_STATUS = :DC-STATUS, DC_START_DATE = :DC-START-DATE, DC_STOP_DATE = :DC-STOP-DATE:IND-STOP-DATE, DC_LAST_UPDATED = :DC-LAST-UPDATED, DC_LAST_UPD_USER = :DC-LAST-UPD-USER WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_DEPENDENT_NUM = :DC-DEPENDENT-NUM",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_HISTORY,READ,SELECT DCH_POLICY_NUMBER INTO :DCH-POLICY-NUMBER FROM DEPENDENT_HISTORY WHERE DCH_POLICY_NUMBER = :DCH-POLICY-NUMBER AND DCH_NAME = :DCH-NAME AND DCH_DATE_OF_BIRTH = :DCH-DATE-OF-BIRTH AND DCH_SEX_CODE = :DCH-SEX-CODE AND DCH_STATUS = :DCH-STATUS,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_HISTORY,INSERT,"INSERT INTO DEPENDENT_HISTORY (DCH_POLICY_NUMBER, DCH_DEPENDENT_NUM, DCH_ADDED_TO_HIST, DCH_NAME, DCH_SSN, DCH_DATE_OF_BIRTH, DCH_SEX_CODE, DCH_EXCEPTION_FLAG, DCH_STUDENT_DATE, DCH_STATUS, DCH_START_DATE, DCH_STOP_DATE, DCH_LAST_UPDATED, DCH_LAST_UPD_USER) VALUES (:DCH-POLICY-NUMBER, :DCH-DEPENDENT-NUM, :DCH-ADDED-TO-HIST, :DCH-NAME, :DCH-SSN:INDH-SSN, :DCH-DATE-OF-BIRTH, :DCH-SEX-CODE, :DCH-EXCEPTION-FLAG:INDH-EXCEPTION-FLAG, :DCH-STUDENT-DATE:INDH-STUDENT-DATE, :DCH-STATUS, :DCH-START-DATE, :DCH-STOP-DATE:INDH-STOP-DATE, :DCH-LAST-UPDATED, :DCH-LAST-UPD-USER)",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,SELECT MAX(DC_DEPENDENT_NUM) INTO :WM-DEP-NUM FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,DELETE,DELETE FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT DCP_LAST_UPDATED INTO :DCP-LAST-UPDATED FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'B' .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,"SELECT DCP_DEPENDENT_NUM, DCP_NAME, DCP_SSN, DCP_EXCEPTION_FLAG, DCP_STATUS, DCP_START_DATE, DCP_STOP_DATE INTO :DCP-DEPENDENT-NUM, :DCP-NAME, :DCP-SSN:INDP-SSN, :DCP-EXCEPTION-FLAG:INDP-EXCEPTION-FLAG, :DCP-STATUS, :DCP-START-DATE, :DCP-STOP-DATE:INDP-STOP-DATE FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' AND DCP_DATE_OF_BIRTH = :DCP-DATE-OF-BIRTH AND DCP_SEX_CODE = :DCP-SEX-CODE AND (DCP_STATUS <> 'P' AND DCP_STATUS <> 'R') .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,UPDATE,"UPDATE DEPENDENT_PENDING SET DCP_STATUS = 'M', DCP_LAST_UPDATED = :DCP-LAST-UPDATED, DCP_LAST_UPD_USER = :DCP-LAST-UPD-USER WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_DEPENDENT_NUM = :DCP-DEPENDENT-NUM AND DCP_RECORD_TYPE = 'C' AND (DCP_STATUS <> 'R' AND DCP_STATUS <> 'P')",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,UPDATE,"UPDATE DEPENDENT_PENDING SET DCP_STATUS = 'P', DCP_NAME = :DCP-NAME, DCP_SSN = :DCP-SSN:INDP-SSN, DCP_EXCEPTION_FLAG = :DCP-EXCEPTION-FLAG:INDP-EXCEPTION-FLAG, DCP_START_DATE = :DCP-START-DATE, DCP_STOP_DATE = :DCP-STOP-DATE:INDP-STOP-DATE, DCP_LAST_UPDATED = :DCP-LAST-UPDATED, DCP_LAST_UPD_USER = :DCP-LAST-UPD-USER WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_DEPENDENT_NUM = :DCP-DEPENDENT-NUM AND DCP_RECORD_TYPE = 'C'",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT DCP_DEPENDENT_NUM INTO :DCP-DEPENDENT-NUM FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' AND DCP_SSN = :DCP-SSN AND DCP_DATE_OF_BIRTH = :DCP-DATE-OF-BIRTH AND (DCP_STATUS <> 'P' AND DCP_STATUS <> 'R'),Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT DCP_DEPENDENT_NUM INTO :DCP-DEPENDENT-NUM FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' AND DCP_SSN = :DCP-SSN AND DCP_SEX_CODE = :DCP-SEX-CODE AND (DCP_STATUS <> 'P' AND DCP_STATUS <> 'R'),Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,UPDATE,"UPDATE DEPENDENT_PENDING SET DCP_STATUS = 'M', DCP_LAST_UPDATED = :DCP-LAST-UPDATED, DCP_LAST_UPD_USER = :DCP-LAST-UPD-USER WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' AND DCP_DATE_OF_BIRTH = :DCP-DATE-OF-BIRTH AND DCP_SEX_CODE = :DCP-SEX-CODE AND (DCP_STATUS <> 'R' AND DCP_STATUS <> 'P') .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT MAX(DCP_DEPENDENT_NUM) INTO :WM-DEP-NUM FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,UPDATE,"UPDATE DEPENDENT_PENDING SET DCP_STATUS = 'P', DCP_STOP_DATE = :DCP-STOP-DATE:INDP-STOP-DATE, DCP_LAST_UPDATED = :DCP-LAST-UPDATED, DCP_LAST_UPD_USER = :DCP-LAST-UPD-USER WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' AND DCP_STATUS = 'I' .",Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT COUNT(*) INTO :WM-COUNT FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' AND DCP_STATUS = 'R' .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT MAX(DCP_LAST_UPDATED) INTO :WM-LAST-UPDATED FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'B' .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,SELECT MAX(DC_LAST_UPDATED) INTO :WM-LAST-UPDATED FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,SELECT COUNT(*) INTO :WM-COUNT FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT COUNT(*) INTO :WM-COUNT FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_RECORD_TYPE = 'C' .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_HISTORY,READ,SELECT COUNT(*) INTO :WM-COUNT FROM DEPENDENT_HISTORY WHERE DCH_POLICY_NUMBER = :DCH-POLICY-NUMBER .,Columbus
NPCB0700,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_CHILD,READ,SELECT COUNT(*) INTO :WM-COUNT FROM DEPENDENT_CHILD WHERE DC_POLICY_NUMBER = :DC-POLICY-NUMBER AND DC_STATUS = 'I' .,Columbus
NPCB0705,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,DECLARE DEPP-CURSOR CURSOR FOR SELECT DISTINCT DCP_POLICY_NUMBER FROM DEPENDENT_PENDING WHERE DCP_STATUS = 'I' AND DCP_RECORD_TYPE = 'C' ORDER BY DCP_POLICY_NUMBER,Columbus
NPCB0706,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"SELECT NEW_APPLIC.POLICY_NBR, NEW_APPLIC.RECORD INTO :WS-LEFTOVR-POLICY, :NA-RECORD FROM NEW_APPLIC, NEW_BATCH WHERE NEW_APPLIC.POLICY_NBR = :WS-RESULTS-POLICY AND NEW_BATCH.PNGID = NEW_APPLIC.PNGID AND NEW_BATCH.COMPANY_NBR = :WS-COMPANY-NBR .",Columbus
NPCB0706,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"SELECT NEW_APPLIC.POLICY_NBR, NEW_APPLIC.RECORD INTO :WS-LEFTOVR-POLICY, :NA-RECORD FROM NEW_APPLIC, NEW_BATCH WHERE NEW_APPLIC.POLICY_NBR = :WS-RESULTS-POLICY AND NEW_BATCH.PNGID = NEW_APPLIC.PNGID AND NEW_BATCH.COMPANY_NBR = :WS-COMPANY-NBR .",Columbus
NPCB0707,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,DECLARE DEP-CURSOR-NB CURSOR FOR SELECT DISTINCT DCP_POLICY_NUMBER FROM DEPENDENT_PENDING WHERE DCP_STATUS = 'I' AND DCP_RECORD_TYPE = 'C' ORDER BY DCP_POLICY_NUMBER .,Columbus
NPCB0707,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT COUNT(*) INTO :W-NB-COUNT FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_STATUS = 'I',Columbus
NPCB0707,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,DECLARE DEP-CURSOR-CV CURSOR FOR SELECT DISTINCT DCP_POLICY_NUMBER FROM DEPENDENT_PENDING WHERE DCP_STATUS = 'P' AND DCP_RECORD_TYPE = 'C' ORDER BY DCP_POLICY_NUMBER .,Columbus
NPCB0707,COBOL,Life 70 - Underwriting,"Hutto, Amy",DEPENDENT_PENDING,READ,SELECT COUNT(*) INTO :W-CV-COUNT FROM DEPENDENT_PENDING WHERE DCP_POLICY_NUMBER = :DCP-POLICY-NUMBER AND DCP_STATUS = 'P',Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,SELECT MAX(RECV_CYCLE_DT) INTO :W-CUR-CYCDT FROM NEW_BATCH WITH UR,Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"SELECT COUNT(*) INTO :W-SA2-POL-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'SA2' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"SELECT COUNT(*) INTO :W-SA2-POL-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'SA2' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"SELECT COUNT(*) INTO :W-SA2-JTI-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'SA2' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' AND A.JET_ISSUED_IND = 'Y' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"SELECT COUNT(*) INTO :W-SA2-JTI-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'SA2' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' AND A.JET_ISSUED_IND = 'Y' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_BATCH,READ,"SELECT COUNT(*) INTO :W-SNG-POL-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'SNG' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' WITH UR",Columbus
NPCB0712,COBOL,Life 70 - Underwriting,"Hutto, Amy",NEW_APPLIC,READ,"SELECT COUNT(*) INTO :W-SNG-POL-CNT FROM NEW_BATCH B ,NEW_APPLIC A WHERE B.PNGID = A.PNGID AND B.PROC_CYCLE_DT = :W-CUR-CYCDT AND B.NB_SRCE = 'SNG' AND SUBSTR(B.BATCHID, 2, 1) ^= 'V' WITH UR",Columbus
